iProfile,x,y,Biome,NPP,fBNPP,ANPP,SOC20,SOC40,SOC60,SOC80,SOC100,SOC150,SOC200,BNPP0.5.cm,BNPP5.10.cm,BNPP10.15.cm,BNPP15.20.cm,BNPP20.25.cm,BNPP25.30.cm,BNPP30.35.cm,BNPP35.40.cm,BNPP40.45.cm,BNPP45.50.cm,BNPP50.55.cm,BNPP55.60.cm,BNPP60.65.cm,BNPP65.70.cm,BNPP70.75.cm,BNPP75.80.cm,BNPP80.85.cm,BNPP85.90.cm,BNPP90.95.cm,BNPP95.100.cm,BNPP100.105.cm,BNPP105.110.cm,BNPP110.115.cm,BNPP115.120.cm,BNPP120.125.cm,BNPP125.130.cm,BNPP130.135.cm,BNPP135.140.cm,BNPP140.145.cm,BNPP145.150.cm,BNPP150.155.cm,BNPP155.160.cm,BNPP160.165.cm,BNPP165.170.cm,BNPP170.175.cm,BNPP175.180.cm,BNPP180.185.cm,BNPP185.190.cm,BNPP190.195.cm,BNPP195.200.cm
788,89.54583226,49.08231623,3,62.7,0.490225945,31.96283325,4828.734,1699.056,1507.536,1156.207,883.728,1590.03,1201.5,1.752373769,1.733298346,1.69688163,1.643123621,1.569258856,1.466990944,1.334811452,1.172720379,0.987851129,0.801603915,0.617869683,0.436648435,0.272559791,0.169462617,0.135331252,0.170165697,0.252352953,0.317054028,0.352480013,0.358630909,0.342372526,0.324302294,0.3081652,0.293961244,0.281690427,0.271352747,0.262948206,0.256476803,0.251938539,0.249333412,0.24825517,0.247485052,0.246801463,0.246204405,0.245693877,0.245269879,0.244932411,0.244681473,0.244517066,0.244441785
789,103.6291655,74.91564946,7,97.7,0.49806385,49.03916186,4199.5712,1590.1736,2847.2436,4946.4492,2999.7216,9088.992,1463.2485,10.95609021,10.10805514,8.489079096,6.099162078,3.304791563,1.205429982,0.094810858,0,0.073918187,0.354404705,0.498045396,0.473952663,0.329374047,0.20605218,0.129758449,0.100492852,0.106392894,0.111871086,0.110456974,0.102150559,0.089014245,0.077235244,0.067938504,0.061124026,0.056791809,0.054941854,0.055574159,0.058688726,0.064285554,0.072364644,0.082153008,0.091331689,0.099479058,0.106595114,0.112679857,0.117733288,0.121755407,0.124746213,0.126705706,0.127602948
790,115.0958322,61.04064951,6,230.5,0.359949989,147.5315275,4800.768,1809.594,690.6368,565.812,469.2,1052.296,967.589,15.23623667,14.31373127,12.55258458,9.952796624,6.858317518,4.300997659,2.468446209,1.360663168,0.852941419,0.571159607,0.447295669,0.481349605,0.623972359,0.727116766,0.763865161,0.734217542,0.653861653,0.569860719,0.490771691,0.416594569,0.348837076,0.292022387,0.246972897,0.213688605,0.192169511,0.182415616,0.18442692,0.198203422,0.223745122,0.261052021,0.306482072,0.349109136,0.386946642,0.419994591,0.448252982,0.471721815,0.49040109,0.504290807,0.513390967,0.517557882
791,79.28749896,47.54064957,8,119.8,0.571768379,51.3021482,3409.056,1772.928,957.094,825.282,763.9392,1342.978,1120.392,9.484961967,9.083993338,8.318507772,7.188505271,5.825394906,4.623403896,3.654209916,2.917812967,2.369429462,1.874708647,1.40922311,0.972972852,0.593265963,0.352026716,0.264150434,0.329637116,0.502933852,0.647381908,0.738134241,0.775190852,0.769080903,0.751391883,0.727866972,0.698506169,0.663309475,0.622276889,0.575408412,0.522704044,0.464163784,0.399787632,0.332391311,0.270421987,0.215415509,0.167371876,0.126291088,0.092173145,0.065018049,0.044825797,0.031596391,0.025538715
792,14.96249922,12.23231638,2,2.3,0.421745338,1.329985723,1540.625,1042.7648,1044.696,906.3,697.452,1858.3425,1445.136,0.122015813,0.113551724,0.097393007,0.073539664,0.04584597,0.025874752,0.015728344,0.015406745,0.022039601,0.027015849,0.028769842,0.027301579,0.023361615,0.019201617,0.015230977,0.011449697,0.008118824,0.006021503,0.005300124,0.005954688,0.007625443,0.009233137,0.010581542,0.011670658,0.012500485,0.013071023,0.013382272,0.013434232,0.013226903,0.012760286,0.012106822,0.011483841,0.010930859,0.010447874,0.010034887,0.009691898,0.009418907,0.009215913,0.009082917,0.009022019
793,42.76249911,51.58231622,9,424,0.535130539,197.1046515,4157.808,2433.888,1848.7326,1805.656,1592.8308,3476.964,3304.272,15.34572157,14.89482881,14.03403353,12.76333574,11.19037927,9.638095629,8.165199643,6.771691307,5.503053284,4.495733553,3.77454084,3.339475144,3.10087526,2.789757573,2.357215973,1.803250458,1.201711164,0.774148493,0.560844336,0.561798694,0.72532596,0.896369312,1.046736603,1.176427831,1.285442998,1.373782102,1.441445145,1.488432125,1.514743043,1.520377899,1.510170846,1.498624342,1.488375198,1.479423414,1.47176899,1.465411927,1.460352223,1.456589879,1.454124895,1.452996192
794,28.31249917,8.615649724,2,293.8,0.408908195,173.6627723,3578.89,1973.624,1531.248,1376.55,1076.8288,2745.6975,2110.446,15.28490896,14.58689097,13.25431118,11.28716958,8.942126083,6.989160412,5.56826888,4.679451485,4.179124235,3.636535142,2.973365665,2.189615803,1.385138147,0.85949047,0.66713782,0.808080199,1.182849887,1.493043727,1.684406601,1.756938509,1.73471782,1.689979643,1.635857633,1.572351792,1.499462119,1.417188614,1.325531277,1.224490109,1.114065108,0.994256275,0.869949648,0.755803338,0.654482456,0.565987001,0.490316976,0.427472378,0.377453208,0.340259466,0.315891153,0.30473303
795,133.0708321,-1.476016902,1,1047.7,0.270486355,764.3114459,8002.2624,5208.4464,2983.2,2143.008,1603.756,2651.506,2211.7235,48.86453853,45.24164246,38.32520451,28.11522468,16.21483463,7.433429337,2.645444259,1.850879394,3.934037472,5.547826685,6.083684887,5.541612078,4.217468439,2.998834514,2.047088585,1.362230652,0.926328475,0.68558534,0.630220026,0.760232532,1.0297325,1.301048855,1.549150493,1.774037413,1.975709616,2.154167101,2.309409869,2.441437919,2.550251251,2.635849866,2.701917483,2.759505261,2.810622503,2.855269207,2.893445375,2.925151006,2.9503861,2.969150657,2.981444677,2.987074044
796,-155.3875001,63.29898284,6,410.4,0.263481922,302.2670192,22952.862,18609.4024,19250.3304,16414.8192,15780.336,32246.6545,32576.544,24.40157419,22.73732731,19.56012873,14.86997843,9.32900779,4.923610866,2.01495022,0.603025853,0.363370865,0.322584555,0.303684978,0.306672133,0.323700959,0.331236266,0.32499893,0.304988949,0.274172013,0.241445184,0.208426112,0.175114795,0.142952864,0.11626521,0.095838178,0.081671765,0.073765974,0.072120803,0.076736253,0.087612324,0.104749016,0.128146328,0.155788223,0.181626588,0.204561766,0.224593757,0.241722561,0.255948178,0.267270608,0.27568985,0.281205906,0.283731679
797,100.1624989,25.23231632,1,1462.9,0.298407383,1026.359839,5486.3,2621.536,1622.6304,1119.09,883.9872,1975.689,1870.72,50,50,50,48.63160574,37.62508388,26.58760793,17.84394832,11.39410506,7.046647161,4.227281734,2.831591881,2.859577604,3.879550258,4.596443916,4.774792044,4.414594643,3.664506445,2.970491648,2.413634651,1.993935455,1.691422295,1.446179875,1.247314506,1.094826187,0.988714919,0.928980702,0.915623535,0.948643419,1.028040354,1.153814339,1.312077131,1.461163996,1.593499527,1.709083725,1.807916591,1.889998123,1.955328322,2.003907188,2.035734721,2.05030838
798,46.31249909,65.79898283,6,281.8,0.310168667,194.3944696,6524.6816,2012.9664,1098.2304,729,787.455,970.288,727.272,19.11602849,17.82437695,15.35849673,11.71838784,7.415982483,3.987077308,1.710908065,0.587474756,0.37214531,0.331023521,0.330673713,0.371095888,0.434323126,0.466454672,0.457690389,0.408030276,0.331971204,0.273003785,0.239035401,0.230066053,0.239679108,0.248624665,0.253402743,0.254013341,0.25045646,0.242732099,0.230840259,0.21478094,0.194554141,0.170159863,0.143134141,0.118085082,0.095850525,0.076430468,0.059824912,0.046033857,0.035057304,0.026895251,0.021547699,0.019099083
799,-11.37916734,14.67398303,9,78.7,0.408761749,46.53045035,1572.7546,1055.362,785.5056,682.992,563.5656,1168.08,785.85,1.405729665,1.467475202,1.585353047,1.759363198,1.942032585,1.990941996,1.880197028,1.609797681,1.23687166,0.932802079,0.728749504,0.624713935,0.591865964,0.543717371,0.464543023,0.35434292,0.23107688,0.148624353,0.116781605,0.135548634,0.191848901,0.24645279,0.292227641,0.329173456,0.357290234,0.376577976,0.38703668,0.388666348,0.381466979,0.365438574,0.343050959,0.32171362,0.302773734,0.286231303,0.272086325,0.260338801,0.250988731,0.244036114,0.239480952,0.237395167
800,55.87916572,62.91564951,6,401.9,0.195760231,323.2239632,6657.8688,1588.4946,577.7046,390.456,325.413,673.554,818.583,5.883547165,5.635179665,5.161023528,4.461078755,3.62232682,2.905712146,2.358679176,1.981227908,1.729603298,1.472540214,1.186172268,0.87049946,0.55741367,0.342590539,0.243425639,0.25991897,0.358919581,0.440974619,0.488001749,0.50000097,0.485012991,0.467159941,0.45082766,0.43601615,0.422725409,0.410955438,0.400706236,0.391977805,0.384770143,0.379083251,0.37467756,0.370834363,0.367422986,0.364443429,0.361895691,0.359779774,0.358095676,0.356843398,0.356022941,0.355647257
801,75.46249898,27.14064965,9,68.3,0.440334435,38.22515809,1241.08,807.092,659.3104,546.04,467.451,1159.667,865.541,0.999940423,1.081298191,1.236617566,1.465898549,1.71864836,1.843388658,1.812577927,1.626216167,1.325883193,1.036318449,0.780201833,0.557533345,0.378059299,0.271018637,0.241727529,0.290185977,0.392393832,0.476350655,0.528965457,0.550238237,0.546596223,0.537321095,0.525918612,0.512388774,0.496731583,0.478947037,0.459035137,0.436995883,0.412829274,0.386535311,0.3592026,0.334096963,0.311812183,0.292348261,0.275705198,0.261882993,0.250881646,0.242701157,0.237341527,0.23488738
802,76.17916564,42.89898292,9,457.4,0.518638458,220.1747693,8026.7376,3312.5664,2025.072,1389.872,925.68,1582.35,1133.4375,46.82386532,43.71154517,37.76984307,28.99875902,18.67486797,10.62789479,5.5541531,3.453642898,3.579347336,3.690215873,3.378784772,2.645054033,1.663194463,0.955718477,0.617628332,0.648924028,0.951011787,1.228110267,1.426441044,1.546004118,1.599365994,1.624226184,1.627439146,1.609004881,1.568923387,1.507194665,1.423818715,1.318795538,1.192125132,1.043807498,0.88229663,0.732954506,0.600392396,0.4846103,0.385608218,0.30338615,0.237944096,0.189282056,0.157400029,0.142801417
803,39.12916579,60.27398285,6,444.5,0.286913567,316.9669195,9126.9024,11393.6732,8811.36,10114.65,14722.7884,60306.3825,32994.351,6.419463819,6.275048024,5.999345142,5.592355174,5.087282081,4.583737748,4.099833427,3.635569118,3.214620971,2.908017435,2.728672774,2.676586987,2.685780154,2.558312517,2.258195027,1.785427685,1.23499327,0.89184012,0.807777021,0.982803975,1.348713945,1.700885817,2.002115752,2.252403752,2.451749815,2.600153942,2.697616134,2.744136389,2.739714707,2.68435109,2.591479413,2.501401302,2.421444328,2.35160849,2.291893787,2.242300221,2.202827791,2.173476496,2.154246338,2.14544095
804,21.0374992,-4.567683556,2,1135.7,0.269375553,829.7701845,4079.2962,2123.82,1423.3128,1119.168,973.728,2011.845,1626.03,47.35308444,43.96512126,37.49719154,27.9492953,16.8380287,8.713180299,4.401984367,3.904440907,6.107548225,7.672301239,7.991608116,7.065468856,5.285355997,3.82568715,2.89999279,2.508272917,2.507832065,2.470583835,2.318694337,2.05216357,1.709024289,1.403374752,1.155960097,0.966780324,0.835835434,0.763125425,0.748650299,0.792410056,0.894404694,1.054634215,1.255608843,1.444859257,1.61284558,1.759567811,1.885025951,1.989219999,2.072149956,2.133815821,2.174217595,2.192717354
805,-92.18750035,53.16564955,6,491.2,0.290906563,348.3066963,32064.2784,31129.4232,31130.6424,28929.3576,29534.967,64142.286,57357.5985,31.27564932,28.85750173,24.24103816,17.42625859,9.46363822,3.504602579,0.314278056,0,0.4252053,1.349276315,1.77439904,1.681475052,1.218222145,0.827793698,0.590763053,0.507130209,0.534853082,0.547805413,0.523055155,0.460602308,0.371889172,0.291242645,0.224903981,0.172873181,0.135150245,0.111735172,0.102627962,0.107828616,0.127337134,0.161153515,0.205102774,0.246659952,0.283547784,0.31576627,0.343315411,0.366195205,0.384405654,0.397946757,0.406818514,0.410880845
806,13.26249923,54.18231621,9,560.8,0.259501247,415.2717007,7378.4832,2268.8094,1324.4224,827.2082,792.792,1924.377,1853.425,24.51758484,22.68938316,19.19917995,14.04697522,8.047070871,3.642372668,1.277045287,0.951088729,2.096858081,3.011418608,3.385145813,3.218039695,2.66282256,2.177661319,1.845859049,1.667415748,1.598972644,1.510453413,1.378207814,1.202235848,0.998445903,0.814563146,0.659264878,0.532551101,0.434421813,0.364877016,0.323916709,0.311540892,0.327749566,0.372542729,0.438080372,0.500842465,0.556552636,0.605210887,0.646817218,0.681371628,0.708874118,0.729324687,0.742723336,0.748858507
807,42.43749911,56.91564953,6,509.1,0.241004753,386.4044802,4542.1824,1535.0832,678.304,552.8328,458.49,1023.744,951.327,27.99609592,25.79117449,21.58177904,15.36790958,8.111150194,2.696253221,0.097702937,0,0.160220052,0.976290981,1.468658459,1.50617462,1.20151499,0.892706145,0.64120746,0.447018937,0.308253621,0.219250646,0.178980764,0.187443975,0.232210562,0.275991377,0.312006572,0.340256149,0.360740108,0.373458448,0.378411169,0.375598272,0.365019756,0.346675621,0.322831634,0.300285094,0.280271873,0.262791971,0.247845388,0.235432124,0.22555218,0.218205554,0.213392248,0.21118826
808,-60.11250048,-12.30935019,2,1017.6,0.33228714,679.4646063,2454.8544,1375.5924,854.084,646.0272,611.0208,1562.5125,872.784,46.29106442,43.06826534,36.91564892,27.83321516,17.25861314,9.504790119,5.35591833,4.811997772,6.829789237,8.279575106,8.59231581,7.76801135,6.171953546,4.900017859,4.151454371,3.926263082,4.065675056,4.093383476,3.922787105,3.553885942,3.048253989,2.590613252,2.214549551,1.920062884,1.707153253,1.575820657,1.526065097,1.557886571,1.671285081,1.866260626,2.118961572,2.357833012,2.569864965,2.75505743,2.913410407,3.044923897,3.149597899,3.227432413,3.27842744,3.301777794
809,-158.0958334,65.1656495,6,364.5,0.374285355,228.0729881,5257.9296,1886.599,1231.4432,759.314,629.0994,1308.16,1265.382,28.86613919,26.93918976,23.26046813,17.8299743,11.40936208,6.283592936,2.86811441,1.162926498,0.805727639,0.709613137,0.67696396,0.707780105,0.775195924,0.798614467,0.763381741,0.669497747,0.540438947,0.446634727,0.400890429,0.403206054,0.440640321,0.474369388,0.497334375,0.509535281,0.510972108,0.501644854,0.481553519,0.450698105,0.40907861,0.356695035,0.297281045,0.242037635,0.193001349,0.150172189,0.113550153,0.083135242,0.058927455,0.040926794,0.029133257,0.023733058
810,166.6624986,61.01564951,7,280.7,0.253497257,209.54332,16280.0456,4323.264,2323.44,1670.79,761.3424,2005.146,1219.914,14.57261628,13.60811453,11.76679303,9.048651755,5.834863137,3.268944428,1.558807857,0.704453424,0.523153882,0.466727485,0.435504827,0.429485908,0.439305941,0.436870571,0.417071732,0.379909424,0.332537975,0.296420368,0.275458962,0.269653759,0.274925185,0.279034521,0.279756545,0.277091258,0.271038659,0.261598748,0.248771525,0.232556991,0.212955146,0.189965988,0.164907558,0.141733971,0.121164158,0.103198119,0.087835854,0.075077362,0.064922644,0.0573717,0.05242453,0.050159247
811,62.28749903,56.24064953,9,434.1,0.61025547,169.1881005,5915.2896,2867.7924,1885.1778,1348.3998,873.0216,1893.375,1097.712,49.87607825,46.54099633,39.26937523,28.53507742,15.99307622,6.608291584,1.283436227,0.115448405,1.745838575,3.262397149,3.985817812,3.916100563,3.245680617,2.55186362,1.939614235,1.408932463,0.98385602,0.736498061,0.679970069,0.814272044,1.089983458,1.358842725,1.593893193,1.795134862,1.962567733,2.096191805,2.196007079,2.262013553,2.29421123,2.292600107,2.265322981,2.236808234,2.211497391,2.189390453,2.170487419,2.154788288,2.142293062,2.13300174,2.126914322,2.124126926
812,78.6458323,48.5239829,8,155.3,0.573058662,66.30398979,5572.2832,3386.961,1476.3056,1106.7408,763.84,1480.824,1331.2,14.19733303,13.19096431,11.26971494,8.433584914,5.129127109,2.696000138,1.377778295,1.174461581,1.764071356,2.180671709,2.248637926,1.967970008,1.44783658,1.015743518,0.731237346,0.594318061,0.56854411,0.544590822,0.502580987,0.442514602,0.370848771,0.306954795,0.25435473,0.213048576,0.183036332,0.164318,0.156893578,0.160763068,0.175926468,0.202383779,0.23684466,0.26943809,0.298369336,0.323638399,0.345245279,0.363189976,0.37747249,0.388092821,0.395050969,0.398237068
813,-141.1541668,64.5406495,7,212.9,0.338592949,140.8135612,20807.3536,17810.016,17706.592,15288.2028,14181.7104,28792.764,29789.475,16.34675828,15.23740402,13.11954588,9.993183877,6.304941013,3.394686342,1.506032419,0.638979243,0.556710092,0.548774793,0.486000588,0.368387478,0.218935726,0.106646126,0.044064276,0.031190176,0.055592758,0.07997882,0.09756778,0.108359638,0.113473855,0.116268819,0.117355146,0.116732836,0.114401889,0.110362304,0.104614081,0.097157222,0.087991725,0.077117591,0.065183781,0.054137183,0.044331776,0.03576756,0.028444534,0.022362699,0.017522055,0.013922602,0.01156434,0.010484504
814,122.7791655,42.57398292,9,308.7,0.337449913,204.5292119,4401.7272,1690.758,986.476,752.976,585.648,1178.185,935.078,15.28563656,14.194172,12.11046694,9.034521374,5.455244371,2.839363142,1.45355536,1.297821026,2.019086103,2.558128483,2.722362328,2.511787637,2.037552174,1.633099227,1.359054848,1.215419037,1.166786219,1.106939668,1.016567253,0.895668974,0.755903812,0.63224871,0.531063114,0.452347023,0.396100438,0.362323357,0.351015782,0.362177712,0.395809148,0.451910089,0.523858127,0.591786038,0.652081599,0.704744811,0.749775674,0.787174186,0.81694035,0.839074163,0.853575627,0.860215772
815,144.8041654,-5.026016888,1,1530.2,0.331555138,1022.854328,19240.3008,19327.8272,19077.8896,17446.6996,14970.7236,37292.315,37746.324,31.4908391,31.02021859,30.12176125,28.79546708,26.97299188,24.44930307,21.187122,17.18644865,12.7957483,9.060416676,6.170525739,4.12607549,2.875997751,2.267087998,2.271490862,2.889206343,3.915136212,4.733985783,5.233883296,5.41482875,5.346291355,5.236678742,5.123883207,5.007904749,4.888743369,4.766399068,4.640871844,4.512161698,4.380268629,4.245192639,4.110668663,3.987901511,3.878928421,3.783749393,3.702364427,3.634773523,3.580976681,3.540973901,3.514765183,3.502764349
816,-44.95416721,-3.301016895,1,510.9,0.349928398,332.1215815,2141.966,1050.003,713.79,555.12,495.7632,1032.293,1098.09,27.28897307,25.33396511,21.6016772,16.09210934,9.668006052,4.917600975,2.311482036,1.849649236,2.940203815,3.807449494,4.128532403,3.903452543,3.264873698,2.610787224,2.013555183,1.473177577,1.021247336,0.752543255,0.684297841,0.816511095,1.095459906,1.359974942,1.580752689,1.757793148,1.891096316,1.980662196,2.026490787,2.028582088,1.9869361,1.901552823,1.78479889,1.673774205,1.575224203,1.489148885,1.415548251,1.354422301,1.305771034,1.269594451,1.245892552,1.235039578
817,95.5124989,66.51564949,6,178.4,0.418779907,103.6896646,18892.2624,4070.56,2653.5256,2940.168,2501.685,7448.2265,1300.143,17.16074283,15.82350553,13.27059796,9.502020119,5.095607766,1.784868185,0.102971916,0,0.05491011,0.452202023,0.69849909,0.6902983,0.495522548,0.31794053,0.194601099,0.125504254,0.101118838,0.092851377,0.095503058,0.10907388,0.130515751,0.150684391,0.167917202,0.182214187,0.193575343,0.202000672,0.207490172,0.210043846,0.209661691,0.206343709,0.200866906,0.195562304,0.190853724,0.186741167,0.183224633,0.180304122,0.177979633,0.176251168,0.175118724,0.174600185
818,-93.95416701,16.97398302,1,786.2,0.375639954,490.8718682,2396.7944,1118.0598,924.84,757.0392,701.5158,1484.406,1055.184,46.53438627,44.2613729,39.92198373,33.51621876,25.75968969,18.7992316,13.02517813,8.437529283,5.025102735,2.754351498,1.619176118,1.619576597,2.426641844,3.053638587,3.321160779,3.229208419,2.86253802,2.475419121,2.114082546,1.778528296,1.473819859,1.215147696,1.005273712,0.844197905,0.731920276,0.668440825,0.653759552,0.687876456,0.770791539,0.902504799,1.068416742,1.224728883,1.363477863,1.484663681,1.588286337,1.67434583,1.742842162,1.793775332,1.82714534,1.842425291
819,108.7708322,-7.609350211,1,1198.8,0.299012184,840.3441938,4545.8792,1523.8784,1106.0976,885.6288,828.162,1540.12,1235.52,23.11398884,22.88947588,22.46086023,21.82814189,20.87006961,19.22288966,16.82046498,13.66279559,10.067911,6.989899823,4.602232711,2.904909663,1.834490504,1.200654712,0.968798554,1.138922031,1.593156431,1.977895614,2.228847556,2.346012257,2.356685038,2.342751866,2.319101097,2.285732732,2.242646771,2.189843214,2.12732206,2.055083311,1.973126965,1.881453023,1.784408591,1.695034987,1.615703362,1.546413715,1.487166045,1.437960354,1.39879664,1.369674904,1.350595146,1.341858626
